# res.; time-begin; time-end; to leaflet; outcome
DPPC    3    1468    2043    -1    Fail
DPPC    6    147    30    1    Success
DPPC    10    1469    1552    -1    Success
DPPC    10    2018    2198    1    Success
DPPC    11    294    526    -1    Success
DPPC    11    1741    1967    1    Success
DPPC    12    149    539    -1    Success
DPPC    12    1772    1887    -1    Fail
DPPC    13    147    322    -1    Success
DPPC    13    1303    1502    -1    Fail
DPPC    13    1741    2091    1    Success
DPPC    14    412    513    1    Fail
DPPC    14    1173    1294    1    Fail
DPPC    14    1430    1563    -1    Success
DPPC    14    1732    1887    -1    Fail
DPPC    14    2015    2043    1    Success
DPPC    17    2454    70    1    Success
DPPC    18    2180    2249    1    Success
DPPC    20    269    75    1    Success
DPPC    20    1357    592    -1    Success
DPPC    20    1772    1912    1    Fail
DPPC    21    2127    2249    1    Success
DPPC    22    1541    1645    1    Fail
DPPC    23    149    375    1    Fail
DPPC    24    149    265    1    Fail
DPPC    24    381    543    -1    Success
DPPC    28    1522    2043    -1    Fail
DPPC    30    1487    175    1    Success
DPPC    31    147    48    1    Success
DPPC    31    1522    2042    -1    Fail
DPPC    32    1741    1893    1    Fail
DPPC    33    1357    1471    -1    Fail
DPPC    33    2015    2105    1    Success
DPPC    34    1544    554    1    Success
DPPC    34    1357    1472    1    Fail
DPPC    37    1075    1246    1    Fail
DPPC    37    1487    1648    1    Fail
DPPC    38    149    327    -1    Success
DPPC    38    1069    1553    -1    Fail
DPPC    38    1741    1909    -1    Fail
DPPC    38    2018    2066    1    Success
DPPC    40    130    3    1    Success
DPPC    42    335    51    1    Success
DPPC    42    1460    2072    -1    Fail
DPPC    43    160    51    1    Success
DPPC    43    2454    954    -1    Success
DPPC    48    2037    2144    1    Success
DPPC    49    871    988    1    Fail
DPPC    52    171    381    1    Fail
DPPC    53    300    51    1    Success
DPPC    53    2447    643    -1    Success
DPPC    54    698    814    1    Fail
DPPC    54    1357    1557    1    Fail
DPPC    54    1772    1893    1    Fail
DPPC    60    1056    1313    -1    Fail
DPPC    62    1468    1553    -1    Success
DPPC    62    1738    2042    1    Success
DPPC    65    135    571    -1    Fail
DPPC    67    1544    175    1    Success
DPPC    73    236    375    1    Fail
DPPC    73    1460    1821    1    Fail
DPPC    74    508    647    1    Fail
DPPC    78    2454    51    1    Success
DPPC    78    1202    1503    1    Fail
DPPC    80    1544    330    1    Success
DPPC    81    138    175    -1    Success
DPPC    81    556    776    -1    Fail
DPPC    82    122    175    -1    Success
DPPC    82    1547    2080    1    Fail
DPPC    84    1315    1437    -1    Fail
DPPC    84    2016    2145    1    Success
DPPC    86    300    441    1    Fail
DPPC    86    563    842    -1    Success
DPPC    86    1357    1503    -1    Fail
DPPC    86    1772    2043    1    Success
DPPC    87    1881    2042    1    Fail
DPPC    89    1544    51    1    Success
DPPC    90    147    739    -1    Fail
DPPC    90    1430    1991    -1    Fail
DPPC    91    2454    498    1    Success
DPPC    95    171    543    -1    Success
DPPC    95    1202    1303    -1    Fail
DPPC    95    1774    1893    -1    Fail
DPPC    97    430    584    -1    Success
DPPC    97    814    880    1    Success
DPPC    97    1487    1781    1    Fail
DPPC    98    160    3    1    Success
DPPC    98    2454    988    -1    Success
DPPC    98    1430    2043    -1    Fail
DPPC    99    381    51    1    Success
DPPC    102    2454    774    1    Success
DPPC    104    2037    2196    1    Success
DPPC    107    2025    2144    1    Success
DPPC    108    160    444    1    Fail
DPPC    108    2124    2249    1    Success
DPPC    109    1430    1502    -1    Success
DPPC    109    1798    1909    -1    Fail
DPPC    109    2015    2042    1    Success
DPPC    112    294    51    1    Success
DPPC    118    158    265    1    Fail
DPPC    118    1460    2027    1    Fail
DPPC    119    189    388    -1    Success
DPPC    120    1111    1267    1    Fail
DPPC    120    1422    1502    -1    Success
DPPC    120    1741    2041    1    Success
DPPC    121    1246    1502    -1    Success
DPPC    121    2036    2140    1    Success
DPPC    125    2454    543    1    Success
DPPC    127    2037    2145    1    Success
DPPC    130    1772    1893    -1    Fail
DPPC    130    2015    2043    1    Success
DPPC    131    466    583    -1    Success
DPPC    131    1741    1893    -1    Fail
DPPC    131    2018    2144    1    Success
DPPC    132    571    680    1    Fail
DPPC    132    828    995    1    Fail
DPPC    132    1487    1647    1    Fail
DPPC    134    1890    2042    1    Fail
DPPC    135    1538    1648    1    Fail
DPPC    136    1487    175    1    Success
DPPC    137    1423    2144    -1    Fail
DPPC    142    160    314    -1    Success
DPPC    142    618    708    1    Success
DPPC    142    1522    1709    1    Fail
DPPC    143    2015    2042    1    Success
DPPC    147    160    3    1    Success
DPPC    148    1487    175    1    Success
DPPC    149    2358    681    -1    Success
DPPC    149    819    931    -1    Fail
DPPC    149    1488    2042    -1    Fail
DPPC    153    1441    1502    -1    Success
DPPC    153    1743    1887    -1    Fail
DPPC    153    2018    2131    1    Success
DPPC    155    389    546    -1    Success
DPPC    155    2037    2144    1    Success
DPPC    156    171    394    -1    Success
DPPC    156    2039    2159    1    Success
DPPC    161    375    51    1    Success
DPPC    161    1491    2042    -1    Fail
DPPC    162    1166    933    -1    Success
DPPC    163    2454    359    1    Success
DPPC    163    1357    1498    1    Fail
DPPC    165    2454    543    1    Success
DPPC    166    1738    2075    1    Success
DPPC    168    1147    1167    1    Success
DPPC    168    1468    1550    -1    Success
DPPC    168    1772    2043    1    Success
DPPC    169    571    680    1    Fail
DPPC    169    1522    1681    1    Fail
DPPC    169    1840    2043    1    Fail
DPPC    170    1460    2028    -1    Fail
DPPC    171    1487    1991    -1    Fail
DPPC    173    239    51    1    Success
DPPC    173    1423    2145    -1    Fail
DPPC    180    1487    1566    -1    Success
DPPC    180    1728    1793    1    Success
DPPC    181    135    546    -1    Success
DPPC    181    2016    2100    1    Success
DPPC    184    2413    51    1    Success
DPPC    185    239    24    1    Success
DPPC    185    2025    680    -1    Success
DPPC    195    130    1330    -1    Fail
DPPC    195    1493    2038    -1    Fail
DPPC    196    2454    5    -1    Success
DPPC    198    359    842    1    Fail
DPPC    198    1202    1563    1    Fail
DPPC    202    130    175    -1    Success
DPPC    202    1774    1893    -1    Fail
DPPC    202    2015    2159    1    Success
DPPC    203    130    708    1    Fail
DPPC    203    1441    1748    1    Fail
DPPC    203    1880    2008    1    Fail
DPPC    207    1357    1502    1    Fail
DPPC    208    1357    1502    1    Fail
DPPC    208    1772    1893    1    Fail
DPPC    213    1357    1503    -1    Fail
DPPC    213    1738    1999    1    Success
DPPC    214    2018    2134    1    Success
DPPC    215    130    175    -1    Success
DPPC    215    669    776    -1    Fail
DPPC    215    1202    1333    1    Success
DPPC    215    1487    1747    1    Fail
DPPC    215    1853    1986    1    Fail
DPPC    217    160    562    1    Fail
DPPC    217    1188    1549    -1    Success
DPPC    217    1741    2041    1    Success
DPPC    221    171    51    1    Success
DPPC    221    2016    300    -1    Success
DPPC    221    576    708    -1    Fail
DPPC    221    835    988    -1    Fail
DPPC    221    1522    1645    -1    Fail
DPPC    222    359    539    1    Fail
DPPC    222    654    842    1    Fail
DPPC    222    1054    1553    1    Fail
DPPC    227    147    359    -1    Success
DPPC    227    698    808    -1    Fail
DPPC    227    1068    1380    1    Success
DPPC    228    171    643    1    Fail
DPPC    228    817    984    1    Fail
DPPC    228    1522    1647    1    Fail
DPPC    230    1499    1656    1    Fail
DPPC    234    1544    1647    -1    Fail
DPPC    240    358    860    -1    Fail
DPPC    240    1460    1503    -1    Success
DPPC    240    1741    1893    -1    Fail
DPPC    240    2034    2131    1    Success
DPPC    241    149    255    -1    Success
DPPC    241    1202    2041    1    Success
DPPC    242    1772    1893    -1    Fail
DPPC    242    2015    2043    1    Success
DPPC    248    147    19    1    Success
DPPC    248    1487    1781    -1    Fail
DPPC    249    2454    543    1    Success
DPPC    249    656    842    1    Fail
DPPC    252    2124    2198    1    Success
DPPC    255    1522    1648    1    Fail
DPPC    256    462    708    1    Fail
DPPC    256    883    988    1    Fail
DPPC    256    1541    1658    1    Fail
DPPC    257    335    571    1    Fail
DPPC    257    1487    1658    1    Fail
DPPC    257    1840    2038    1    Fail
DPPC    258    135    175    -1    Success
DPPC    258    1741    1851    -1    Fail
DPPC    258    2015    2042    1    Success
DPPC    260    160    29    1    Success
DPPC    260    2242    708    -1    Success
DPPC    264    2015    2144    1    Success
DPPC    265    656    814    -1    Fail
DPPC    266    171    708    1    Fail
DPPC    266    831    974    1    Fail
DPPC    266    1130    1264    1    Fail
DPPC    266    1487    1717    1    Fail
DPPC    267    1772    1886    -1    Fail
DPPC    267    2037    2198    1    Success
DPPC    271    171    51    1    Success
DPPC    271    2127    440    -1    Success
DPPC    271    598    708    -1    Fail
DPPC    271    882    988    -1    Fail
DPPC    271    1423    2038    -1    Fail
DPPC    272    300    51    1    Success
DPPC    273    2034    988    -1    Success
DPPC    273    1493    1648    -1    Fail
DPPC    274    1538    353    1    Success
DPPC    275    1772    1887    1    Fail
DPPC    276    1159    1781    1    Success
DPPC    276    1890    2038    1    Fail
DPPC    279    361    680    1    Fail
DPPC    279    1002    1111    1    Fail
DPPC    279    1441    1899    -1    Success
DPPC    279    2015    2080    1    Success
DPPC    280    412    562    1    Fail
DPPC    280    867    993    1    Fail
DPPC    280    1493    1781    1    Fail
DPPC    284    171    51    1    Success
DPPC    284    1303    708    -1    Success
DPPC    285    1772    1887    1    Fail
DPPC    286    1357    1502    1    Fail
DPPC    289    2179    2250    1    Success
DPPC    291    294    751    1    Fail
DPPC    291    1046    1172    1    Fail
DPPC    291    1423    1498    -1    Success
DPPC    291    1772    2042    1    Success
DPPC    292    1325    1502    -1    Fail
DPPC    292    1640    1746    1    Success
DPPC    297    1357    1481    1    Fail
DPPC    298    1487    192    1    Success
DPPC    298    1054    1201    1    Fail
DPPC    299    1487    814    1    Success
DPPC    302    291    643    1    Fail
DPPC    302    1298    1471    -1    Success
DPPC    302    2077    2158    1    Success
DPPC    303    171    681    1    Fail
DPPC    303    828    988    1    Fail
DPPC    303    1487    1658    1    Fail
DPPC    307    1544    1647    1    Fail
DPPC    309    294    51    1    Success
DPPC    309    2124    680    -1    Success
DPPC    309    1487    1658    -1    Fail
DPPC    310    1460    172    1    Success
DPPC    311    2454    814    1    Success
DPPC    316    1495    1647    1    Fail
DPPC    317    1522    1645    1    Fail
DPPC    318    1460    1781    1    Fail
DPPC    318    1941    2043    1    Fail
DPPC    321    160    48    1    Success
DPPC    321    2454    571    -1    Success
DPPC    321    882    988    -1    Fail
DPPC    321    1230    2041    -1    Fail
DPPC    323    1491    719    1    Success
DPPC    329    1357    1502    -1    Fail
DPPC    330    1539    1647    1    Fail
DPPC    333    1460    1671    -1    Fail
DPPC    335    160    51    1    Success
DPPC    335    2179    643    -1    Success
DPPC    335    1467    1647    -1    Fail
DPPC    336    2454    539    1    Success
DPPC    340    1467    1906    1    Fail
DPPC    348    1493    75    1    Success
DPPC    349    1468    70    1    Success
DPPC    354    1728    1781    1    Success
DPPC    355    160    680    1    Fail
DPPC    355    882    988    1    Fail
DPPC    355    1469    1551    -1    Success
DPPC    355    1772    2028    1    Success
DPPC    356    1522    1627    1    Fail
DPPC    358    1522    1658    1    Fail
DPPC    361    147    22    1    Success
DPPC    361    2454    681    -1    Success
DPPC    362    160    70    1    Success
DPPC    362    2454    269    -1    Success
DPPC    362    1435    1781    -1    Fail
DPPC    366    1741    2042    1    Success
DPPC    367    1250    1502    -1    Fail
DPPC    367    1640    2144    1    Success
DPPC    368    1421    1494    -1    Success
DPPC    369    1046    1167    1    Fail
DPPC    369    1538    1656    1    Fail
DPPC    371    147    3    1    Success
DPPC    372    160    19    1    Success
DPPC    372    2454    984    -1    Success
DPPC    372    1423    2028    -1    Fail
DPPC    373    2454    680    -1    Success
DPPC    373    1423    2075    -1    Fail
DPPC    374    2454    75    1    Success
DPPC    375    1460    51    1    Success
DPPC    379    239    643    1    Fail
DPPC    379    1493    1647    1    Fail
DPPC    385    130    3    1    Success
DPPC    392    149    1563    -1    Success
DPPC    392    1772    2043    1    Success
CHOL    393    2015    2043    1    Success
CHOL    394    130    237    1    Fail
CHOL    399    171    51    1    Success
CHOL    399    2124    371    -1    Success
CHOL    399    882    994    -1    Fail
CHOL    399    1522    1647    -1    Fail
CHOL    400    1522    1658    -1    Fail
CHOL    400    1840    2043    -1    Fail
CHOL    402    160    19    1    Success
CHOL    403    189    51    1    Success
CHOL    403    1315    375    -1    Success
CHOL    404    698    743    1    Success
CHOL    406    1522    175    1    Success
CHOL    408    147    21    1    Success
CHOL    409    507    51    1    Success
CHOL    409    2018    680    -1    Success
CHOL    409    834    988    -1    Fail
CHOL    409    1487    1647    -1    Fail
CHOL    411    130    3    1    Success
CHOL    412    2454    75    1    Success
CHOL    423    239    602    -1    Success
CHOL    423    1460    1503    -1    Success
CHOL    423    1732    2043    1    Success
CHOL    424    2229    359    1    Success
CHOL    426    1460    1781    1    Fail
CHOL    426    1902    2038    1    Fail
CHOL    428    147    453    1    Fail
CHOL    428    1423    1502    -1    Success
CHOL    431    2454    539    1    Success
CHOL    432    147    680    1    Fail
CHOL    432    1460    1663    1    Fail
CHOL    435    147    3    1    Success
CHOL    437    1487    1663    1    Fail
CHOL    439    1434    51    1    Success
CHOL    440    2454    70    1    Success
CHOL    440    1357    1502    1    Fail
CHOL    442    130    175    -1    Success
CHOL    442    322    582    -1    Fail
CHOL    442    1741    1813    1    Success
CHOL    443    1493    175    1    Success
CHOL    444    1487    51    1    Success
