# res.; time-begin; time-end; to leaflet; outcome
DPPC    2    3647    3822    -1    Fail
DPPC    2    4320    4573    1    Success
DPPC    2    4697    4756    -1    Success
DPPC    3    2063    2264    1    Fail
DPPC    3    3850    4039    -1    Success
DPPC    3    4159    4223    1    Success
DPPC    3    4732    5084    1    Fail
DPPC    4    250    555    -1    Fail
DPPC    5    3259    3374    1    Fail
DPPC    5    3803    3935    1    Fail
DPPC    9    3357    3458    1    Fail
DPPC    9    3653    3899    1    Fail
DPPC    9    4201    4642    1    Fail
DPPC    10    477    516    1    Success
DPPC    10    700    853    1    Fail
DPPC    10    1114    1474    1    Fail
DPPC    10    1717    2027    -1    Success
DPPC    10    2221    2346    -1    Fail
DPPC    10    3112    3228    -1    Fail
DPPC    10    3662    3773    -1    Fail
DPPC    11    250    502    1    Fail
DPPC    11    1905    2047    -1    Success
DPPC    11    2180    2268    1    Success
DPPC    11    2466    2538    -1    Success
DPPC    12    1298    1405    -1    Fail
DPPC    12    1684    1800    -1    Fail
DPPC    12    3662    3773    -1    Fail
DPPC    13    1764    1859    -1    Success
DPPC    14    1077    1207    -1    Success
DPPC    14    1418    1474    1    Success
DPPC    14    1717    1777    -1    Success
DPPC    14    2221    2289    1    Success
DPPC    14    2398    2507    -1    Success
DPPC    15    1905    2059    1    Fail
DPPC    15    3797    3901    -1    Success
DPPC    15    4332    4465    -1    Fail
DPPC    16    1309    1357    -1    Success
DPPC    16    4332    4465    1    Fail
DPPC    17    345    98    1    Success
DPPC    17    1322    1446    -1    Fail
DPPC    18    2255    2372    1    Fail
DPPC    18    3864    4209    -1    Fail
DPPC    18    4737    5079    -1    Fail
DPPC    20    3888    4351    1    Fail
DPPC    20    5053    5320    1    Success
DPPC    21    5101    5475    1    Fail
DPPC    23    208    284    -1    Success
DPPC    23    534    744    -1    Fail
DPPC    23    4159    4549    1    Fail
DPPC    23    5450    5675    -1    Fail
DPPC    24    184    284    -1    Success
DPPC    24    413    502    1    Success
DPPC    24    700    800    -1    Success
DPPC    24    1684    1819    -1    Fail
DPPC    24    2862    3049    1    Success
DPPC    24    4026    4351    1    Fail
DPPC    24    4741    5128    1    Fail
DPPC    26    1298    1577    1    Success
DPPC    26    1763    1859    -1    Success
DPPC    26    2228    2347    -1    Fail
DPPC    26    2863    3049    1    Success
DPPC    26    3864    4032    -1    Success
DPPC    26    4321    4566    1    Success
DPPC    26    4697    4752    -1    Success
DPPC    26    5112    5475    -1    Fail
DPPC    27    1322    1474    1    Fail
DPPC    27    1760    1846    -1    Success
DPPC    27    2284    2419    -1    Fail
DPPC    27    3342    3457    -1    Fail
DPPC    28    3222    3403    1    Fail
DPPC    28    3520    3541    -1    Success
DPPC    28    3662    4039    -1    Fail
DPPC    28    4171    4351    1    Success
DPPC    28    4731    4993    1    Fail
DPPC    28    5771    5886    1    Fail
DPPC    29    4750    4763    -1    Success
DPPC    31    185    21    1    Success
DPPC    32    2466    3049    -1    Fail
DPPC    32    3222    3377    -1    Fail
DPPC    34    3662    3773    1    Fail
DPPC    34    4737    5129    -1    Fail
DPPC    36    490    719    -1    Fail
DPPC    37    1961    2247    1    Fail
DPPC    37    2415    2528    -1    Success
DPPC    37    2855    2961    -1    Fail
DPPC    37    3803    3947    -1    Success
DPPC    37    4341    4537    -1    Fail
DPPC    37    5190    5417    -1    Fail
DPPC    38    208    970    -1    Success
DPPC    39    2063    2247    1    Fail
DPPC    39    2512    2620    1    Fail
DPPC    39    2939    3517    1    Fail
DPPC    39    3851    3901    -1    Success
DPPC    39    4188    4394    1    Success
DPPC    39    4718    4759    -1    Success
DPPC    40    2076    2247    1    Fail
DPPC    40    2473    2530    -1    Success
DPPC    41    4750    5414    -1    Success
DPPC    41    5659    5805    -1    Fail
DPPC    43    262    93    1    Success
DPPC    43    2570    3049    1    Fail
DPPC    43    4741    4767    -1    Success
DPPC    43    4882    4927    1    Success
DPPC    44    1766    265    1    Success
DPPC    44    461    863    1    Fail
DPPC    45    2708    719    1    Success
DPPC    45    2221    2499    1    Fail
